,issue,component_path,commit,LOC_change,is_test,parent,tag_commit,date_commit,tag_parent,module,fail_component,package,index_bug
968,4180,server\tserver\src\main\java\org\apache\accumulo\tserver\InMemoryMap.java,b8084af36c51ff3831d536c3c8238bef3222363f,10,0,071247167613b490bf6b722f97299fb8aca3c3a6,rel/1.6.5,2016-04-07 14:34:51,rel/1.6.5,,org.apache.accumulo.tserver.InMemoryMap,org.apache.accumulo.tserver,968
969,4191,core\src\main\java\org\apache\accumulo\core\client\impl\TabletServerBatchWriter.java,e77bdd7de25af87c53da6e5a3727c028956c1e00,20,0,18caa5b17415e0e570267fa8f25b5f3d9b8b6870,rel/1.7.1,2016-04-15 14:38:37,rel/1.7.1,,org.apache.accumulo.core.client.impl.TabletServerBatchWriter,org.apache.accumulo.core.client.impl,969
970,4196,server\base\src\main\java\org\apache\accumulo\server\master\balancer\HostRegexTableLoadBalancer.java,79182991d0da0f7b7836a901cec78b3ea570808c,17,0,e77bdd7de25af87c53da6e5a3727c028956c1e00,rel/1.7.1,2016-04-18 14:50:25,rel/1.7.1,,org.apache.accumulo.server.master.balancer.HostRegexTableLoadBalancer,org.apache.accumulo.server.master.balancer,970
971,4229,test\src\main\java\org\apache\accumulo\test\SerializationUtil.java,5275f335cf6ba22a017edaccf64e096f7d59ceb2,1199,0,c044127a98a47707d10f55a2c4b28d86d5642a2d,rel/1.7.1,2016-04-23 08:02:01,rel/1.7.1,,org.apache.accumulo.test.SerializationUtil,org.apache.accumulo.test,971
972,64,core\src\main\java\org\apache\accumulo\core\conf\PropertyType.java,84f7073131c08754877ce4c3b470ed54a4a9aa2a,319,0,04c2984e24a5a414c1543646000cc03e8c3173ac,rel/1.7.1,2016-05-06 00:05:49,rel/1.7.1,,org.apache.accumulo.core.conf.PropertyType,org.apache.accumulo.core.conf,972
973,4309,test\src\main\java\org\apache\accumulo\test\util\SerializationUtil.java,73b4fbbafe11190c73d375e5987913883d5cfdc3,86,0,443f220999489fac7c729bf21a2bcc9af57bd2f3,rel/1.7.1,2016-05-10 23:53:07,rel/1.7.1,,org.apache.accumulo.test.util.SerializationUtil,org.apache.accumulo.test.util,973
974,4157,server\gc\src\main\java\org\apache\accumulo\gc\GarbageCollectWriteAheadLogs.java,e0426c51cd6991741e9be321aaa1e4f5361e0e3e,1535,0,beb69cdfcdef1512e7c6d8adb3a7f15be0640147,rel/1.6.5,2016-06-08 12:06:27,rel/1.6.5,,org.apache.accumulo.gc.GarbageCollectWriteAheadLogs,org.apache.accumulo.gc,974
975,4335,server\tserver\src\main\java\org\apache\accumulo\tserver\TabletServer.java,eff45476511f66668e6c144664b07ef962c0ab0c,24,0,ec69f299a49b4283fe8112e70e894eca8ff336d3,rel/1.7.1,2016-06-08 15:56:44,rel/1.7.1,,org.apache.accumulo.tserver.TabletServer,org.apache.accumulo.tserver,975
976,4334,server\tserver\src\main\java\org\apache\accumulo\tserver\TabletServer.java,63e834ee373f5ca23c32b8296ed85eeed2e17835,36,0,6cf5febfcdba8f24e69823c2fb97a85e477add64,rel/1.6.5,2016-06-09 00:17:19,rel/1.6.5,,org.apache.accumulo.tserver.TabletServer,org.apache.accumulo.tserver,976
977,4341,start\src\main\java\org\apache\accumulo\start\Main.java,1ca7e2ea638f599beb588b738f0030632b8eb432,143,0,cd31dc8de27d9cbd46d129e3c536ee90175f7ce8,rel/1.7.1,2016-06-14 13:16:55,rel/1.7.1,,org.apache.accumulo.start.Main,org.apache.accumulo.start,977
978,4331,server\base\src\main\java\org\apache\accumulo\server\rpc\TServerUtils.java,7f8f66d8a066dbfe118e00e19984bb18f3adfabd,750,0,24289e2c4c32850185b8649a5022b495c3205a83,rel/1.7.1,2016-06-14 14:25:06,rel/1.7.1,,org.apache.accumulo.server.rpc.TServerUtils,org.apache.accumulo.server.rpc,978
979,4344,core\src\main\java\org\apache\accumulo\core\conf\PropertyType.java,08d279f530920afecffbaee816cbac470074f561,54,0,7f8f66d8a066dbfe118e00e19984bb18f3adfabd,rel/1.7.1,2016-06-14 18:20:21,rel/1.7.1,,org.apache.accumulo.core.conf.PropertyType,org.apache.accumulo.core.conf,979
980,4317,core\src\main\java\org\apache\accumulo\core\rpc\TTimeoutTransport.java,7bd9c0882efec7d42b83870b3cc3436471359472,678,0,bfc2a5b7b2dbb452436074529cbdd1b32ab955a9,rel/1.7.1,2016-06-21 02:44:55,rel/1.7.1,,org.apache.accumulo.core.rpc.TTimeoutTransport,org.apache.accumulo.core.rpc,980
981,1604,core\src\main\java\org\apache\accumulo\core\iterators\user\ColumnAgeOffFilter.java,a8f804e9e8d0bfe1ff93065e4714483a262440de,14,0,6848a38c5c65f6cecd18bac8b8dbbb59cde39ad1,rel/1.7.2,2016-07-05 19:11:26,rel/1.7.2,,org.apache.accumulo.core.iterators.user.ColumnAgeOffFilter,org.apache.accumulo.core.iterators.user,981
982,4363,test\src\main\java\org\apache\accumulo\test\ShellServerIT.java,c12679ad4ea83f5f3719612a2e550edf199841fe,72,0,6aa47cf9eb48f9eff36c980db2ec6a0361ce6c8c,rel/1.7.2,2016-07-11 02:27:09,rel/1.7.2,,org.apache.accumulo.test.ShellServerIT,org.apache.accumulo.test,982
983,4369,shell\src\main\java\org\apache\accumulo\shell\Shell.java,196b6bdb94c4731f30e10bfd651ca55c8b4828ac,35,0,b70b528104a0d3e4445f3d2f2dd01fc6e4a9f5c0,rel/1.7.2,2016-07-11 19:46:19,rel/1.7.2,,org.apache.accumulo.shell.Shell,org.apache.accumulo.shell,983
984,4371,test\src\main\java\org\apache\accumulo\test\functional\WALSunnyDayIT.java,0e4ac2f4c8939d86b61f5a3c94323c65766a4481,10,0,24deb39232a463149498bff4df6755ffdfd4b71d,rel/1.7.2,2016-07-11 21:55:54,rel/1.7.2,,org.apache.accumulo.test.functional.WALSunnyDayIT,org.apache.accumulo.test.functional,984
985,11,core\src\main\java\org\apache\accumulo\core\tabletserver\thrift\TabletClientService.java,3e5524c3c391d2556492d070710a789510be3532,1878,0,3c88febfde4a8602441bcb1d8f1df82a792d68c1,rel/1.7.2,2016-07-13 14:40:52,rel/1.7.2,,org.apache.accumulo.core.tabletserver.thrift.TabletClientService,org.apache.accumulo.core.tabletserver.thrift,985
986,4372,core\src\main\java\org\apache\accumulo\core\file\rfile\bcfile\Compression.java,a8d1acd4bb34947ac49830e5a671e3f528ca2f7e,15,0,c5ac9f3b5e8a3571cd4b93743845ffd262fb70d4,rel/1.6.5,2016-07-14 18:42:31,rel/1.6.5,,org.apache.accumulo.core.file.rfile.bcfile.Compression,org.apache.accumulo.core.file.rfile.bcfile,986
987,4110,test\src\main\java\org\apache\accumulo\test\functional\WALSunnyDayIT.java,4cee43691dc191236682db1894854337812419bb,394,0,3c88febfde4a8602441bcb1d8f1df82a792d68c1,rel/1.7.2,2016-07-15 01:55:17,rel/1.7.2,,org.apache.accumulo.test.functional.WALSunnyDayIT,org.apache.accumulo.test.functional,987
988,4374,shell\src\main\java\org\apache\accumulo\shell\Shell.java,612ede6960503a8ffef0d30bd73503015c52274d,80,0,9b7f60e5dd059f120cb22287245bff14733608ec,rel/1.7.2,2016-07-15 19:42:00,rel/1.7.2,,org.apache.accumulo.shell.Shell,org.apache.accumulo.shell,988
989,4128,test\src\main\java\org\apache\accumulo\test\ShellServerIT.java,a094324a5b7ceebaf7f3e5c656beeebc0710fbc4,156,0,ee8e0705ccb3e0b54ef4a913d05d59c47f8f340a,rel/1.7.2,2016-07-20 12:03:23,rel/1.7.2,,org.apache.accumulo.test.ShellServerIT,org.apache.accumulo.test,989
990,4381,test\src\main\java\org\apache\accumulo\test\master\SuspendedTabletsIT.java,1aceaa01453ebc1709eac1f3eb3908280310a78e,46,0,3e5524c3c391d2556492d070710a789510be3532,rel/1.7.2,2016-07-20 21:32:09,rel/1.7.2,,org.apache.accumulo.test.master.SuspendedTabletsIT,org.apache.accumulo.test.master,990
991,2971,server\base\src\main\java\org\apache\accumulo\server\util\ChangeSecret.java,a0c74ee915798c709c0a559732bed3cfcb6d0f39,333,0,4bc75b1176d01182a9f5942b2c4bae65933eae5a,rel/1.7.2,2016-07-21 21:13:01,rel/1.7.2,,org.apache.accumulo.server.util.ChangeSecret,org.apache.accumulo.server.util,991
992,4387,server\master\src\main\java\org\apache\accumulo\master\MasterTime.java,d074eff92883cbaf62158d79d182f76a623fe6f8,8,0,c587a6f5607b211fa6d7d542f3694cac814956c0,rel/1.7.2,2016-07-22 15:52:35,rel/1.7.2,,org.apache.accumulo.master.MasterTime,org.apache.accumulo.master,992
