org.apache.commons.math3.stat.ranking.NaturalRanking,0.0009662845
org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,0.0006267791
org.apache.commons.math3.exception.util.ArgUtils,0
org.apache.commons.math3.exception.NotFiniteNumberException,0
org.apache.commons.math3.optim.nonlinear.scalar.LineSearch,0.0007051265
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormat,7.8347392337625E-05
org.apache.commons.math3.optim.univariate.SimpleUnivariateValueChecker,7.8347392337625E-05
org.apache.commons.math3.fitting.leastsquares.OptimumImpl,0.0010968635
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,0.0111514455
org.apache.commons.math3.analysis.function.Ceil,0
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics,0.0117259931
org.apache.commons.math3.complex.ComplexFormat,0.0004178528
org.apache.commons.math3.util.NumberTransformer,0
org.apache.commons.math3.optim.PointValuePair,2.6115797445875E-05
org.apache.commons.math3.genetics.BinaryChromosome,0.0001044632
org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerStepInterpolator,0.0002089264
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,0.0015930636
org.apache.commons.math3.geometry.euclidean.threed.SphereGenerator,0.0011752109
org.apache.commons.math3.fraction.BigFractionFormat,0.0002872738
org.apache.commons.math3.analysis.UnivariateMatrixFunction,0
org.apache.commons.math3.analysis.function.Cbrt,0
org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionRuleFactory,0.0003656212
org.apache.commons.math3.geometry.spherical.oned.Sphere1D,0.0002350422
org.apache.commons.math3.geometry.euclidean.oned.Euclidean1D,2.6115797445875E-05
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple,0.0037606748
org.apache.commons.math3.Field,0
org.apache.commons.math3.stat.descriptive.summary.SumOfSquares,0.0001044632
org.apache.commons.math3.stat.inference.OneWayAnova,0.0004962002
org.apache.commons.math3.linear.OpenMapRealVector,0.0101590452
org.apache.commons.math3.linear.RealVectorChangingVisitor,2.6115797445875E-05
org.apache.commons.math3.distribution.UniformRealDistribution,0.0020109164
org.apache.commons.math3.util.Combinations,0.0027421587
org.apache.commons.math3.linear.IllConditionedOperatorException,0
org.apache.commons.math3.ode.sampling.FixedStepHandler,0
org.apache.commons.math3.ode.nonstiff.DormandPrince54Integrator,0.000130579
org.apache.commons.math3.geometry.Point,2.6115797445875E-05
org.apache.commons.math3.analysis.solvers.UnivariateSolver,0
org.apache.commons.math3.optimization.OptimizationData,0.0005223159
org.apache.commons.math3.analysis.interpolation.LinearInterpolator,2.6115797445875E-05
org.apache.commons.math3.ml.neuralnet.Network,0.0022720744
org.apache.commons.math3.geometry.partitioning.BSPTreeVisitor,0
org.apache.commons.math3.exception.util.DummyLocalizable,0
org.apache.commons.math3.transform.TransformType,5.223159489175E-05
org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,0
org.apache.commons.math3.analysis.integration.TrapezoidIntegrator,0.0001566948
org.apache.commons.math3.geometry.partitioning.Region,0.0002872738
org.apache.commons.math3.linear.SingularMatrixException,0
org.apache.commons.math3.analysis.interpolation.BicubicInterpolator,0.0004439686
org.apache.commons.math3.geometry.partitioning.Characterization,0.0012535583
org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolator,0
org.apache.commons.math3.analysis.TrivariateFunction,0
org.apache.commons.math3.optim.InitialGuess,0
org.apache.commons.math3.ode.AbstractParameterizable,2.6115797445875E-05
org.apache.commons.math3.genetics.ElitisticListPopulation,0.0007051265
org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizer,0.0035256327
org.apache.commons.math3.exception.MathIllegalNumberException,0
org.apache.commons.math3.geometry.partitioning.NodesSet,2.6115797445875E-05
org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction,5.223159489175E-05
org.apache.commons.math3.linear.RealVector,0.0108902875
org.apache.commons.math3.optimization.general.ConjugateGradientFormula,0
org.apache.commons.math3.linear.RealMatrixFormat,0.0003656212
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint,0
org.apache.commons.math3.linear.NonSymmetricMatrixException,0
org.apache.commons.math3.ml.neuralnet.MapUtils,0.0013319057
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator,0.0004700844
org.apache.commons.math3.geometry.partitioning.RegionFactory,0.0020109164
org.apache.commons.math3.geometry.spherical.twod.Sphere2D,7.8347392337625E-05
org.apache.commons.math3.stat.descriptive.moment.Mean,0.0002350422
org.apache.commons.math3.linear.BiDiagonalTransformer,0.000391737
org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator,0.0003133896
org.apache.commons.math3.exception.DimensionMismatchException,0
org.apache.commons.math3.dfp.Dfp,0.0019586848
org.apache.commons.math3.genetics.RandomKeyMutation,0
org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution,0.0073646549
org.apache.commons.math3.distribution.GeometricDistribution,0.0018803374
org.apache.commons.math3.distribution.PoissonDistribution,0.0008357055
org.apache.commons.math3.analysis.solvers.MullerSolver2,0.0001044632
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm,0.0009401687
org.apache.commons.math3.ode.events.Transformer,2.6115797445875E-05
org.apache.commons.math3.util.ContinuedFraction,0.0004178528
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.MultiDirectionalSimplex,0.000130579
org.apache.commons.math3.optimization.Target,5.223159489175E-05
org.apache.commons.math3.util.MathArrays,0.0111253297
org.apache.commons.math3.special.Beta,0.0119610352
org.apache.commons.math3.ode.nonstiff.GillIntegrator,2.6115797445875E-05
org.apache.commons.math3.geometry.spherical.twod.Edge,0.0007834739
org.apache.commons.math3.fitting.GaussianFitter,0.0013319057
org.apache.commons.math3.geometry.euclidean.oned.Interval,0.0004700844
org.apache.commons.math3.analysis.function.Min,0
org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,0.0005223159
org.apache.commons.math3.geometry.spherical.oned.ArcsSet,0.0055626649
org.apache.commons.math3.distribution.WeibullDistribution,0.0113342561
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer,0.0004700844
org.apache.commons.math3.analysis.interpolation.SplineInterpolator,0.000261158
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTest,0.0003133896
org.apache.commons.math3.exception.NoDataException,0
org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory,0.0006006633
org.apache.commons.math3.analysis.function.HarmonicOscillator,0.0003133896
org.apache.commons.math3.geometry.euclidean.twod.DiskGenerator,0.0008618213
org.apache.commons.math3.optim.linear.PivotSelectionRule,0
org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunctionFactory,0.0002089264
org.apache.commons.math3.linear.EigenDecomposition,0.0090621817
org.apache.commons.math3.optim.univariate.SearchInterval,2.6115797445875E-05
org.apache.commons.math3.linear.BlockRealMatrix,0.0005484317
org.apache.commons.math3.exception.NoBracketingException,2.6115797445875E-05
org.apache.commons.math3.distribution.ParetoDistribution,0.0009924003
org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator,0.0047008435
org.apache.commons.math3.optimization.general.GaussNewtonOptimizer,0.0007834739
org.apache.commons.math3.optim.OptimizationData,0.000261158
org.apache.commons.math3.stat.inference.ChiSquareTest,0.0001828106
org.apache.commons.math3.optimization.BaseOptimizer,0
org.apache.commons.math3.analysis.function.Constant,0
org.apache.commons.math3.ode.nonstiff.HighamHall54StepInterpolator,5.223159489175E-05
org.apache.commons.math3.analysis.interpolation.UnivariateInterpolator,0
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction,0.0124050038
org.apache.commons.math3.stat.regression.UpdatingMultipleLinearRegression,0
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator,0.000130579
org.apache.commons.math3.ode.EquationsMapper,0
org.apache.commons.math3.linear.FieldVectorPreservingVisitor,0
org.apache.commons.math3.exception.util.Localizable,0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet,0.008252592
org.apache.commons.math3.util.IterationEvent,0
org.apache.commons.math3.stat.inference.GTest,0.0007312423
org.apache.commons.math3.linear.IterativeLinearSolver,0.0003395054
org.apache.commons.math3.stat.inference.BinomialTest,0.0008357055
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm,0.0008357055
org.apache.commons.math3.geometry.euclidean.twod.hull.ConvexHull2D,0.0010446319
org.apache.commons.math3.optimization.direct.PowellOptimizer,0.0003656212
org.apache.commons.math3.exception.MathArithmeticException,0
org.apache.commons.math3.stat.correlation.StorelessBivariateCovariance,0.0040740644
org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinates,0.0001828106
org.apache.commons.math3.exception.ZeroException,0
org.apache.commons.math3.distribution.AbstractRealDistribution,0.0094016871
org.apache.commons.math3.analysis.function.Atan2,0
org.apache.commons.math3.analysis.differentiation.DSCompiler,0.0024026534
org.apache.commons.math3.ode.sampling.AbstractStepInterpolator,0.0003395054
org.apache.commons.math3.linear.DefaultRealMatrixPreservingVisitor,0
org.apache.commons.math3.geometry.partitioning.Embedding,0
org.apache.commons.math3.ode.Parameterizable,0
org.apache.commons.math3.ml.distance.ManhattanDistance,2.6115797445875E-05
org.apache.commons.math3.genetics.BinaryMutation,0
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer,0.0014886005
org.apache.commons.math3.analysis.solvers.BaseSecantSolver,0.0007834739
org.apache.commons.math3.distribution.MultivariateNormalDistribution,0.0013580215
org.apache.commons.math3.geometry.euclidean.threed.Line,0.0010185161
org.apache.commons.math3.stat.correlation.PearsonsCorrelation,0.0006006633
org.apache.commons.math3.exception.NumberIsTooLargeException,0
org.apache.commons.math3.analysis.solvers.IllinoisSolver,0
org.apache.commons.math3.linear.RectangularCholeskyDecomposition,0.0001044632
org.apache.commons.math3.optim.linear.LinearConstraintSet,2.6115797445875E-05
org.apache.commons.math3.filter.ProcessModel,0
org.apache.commons.math3.analysis.differentiation.MultivariateDifferentiableVectorFunction,0
org.apache.commons.math3.linear.Array2DRowFieldMatrix,0.0014363689
org.apache.commons.math3.fitting.leastsquares.LeastSquaresProblem,0.0009401687
org.apache.commons.math3.analysis.differentiation.MultivariateDifferentiableFunction,0
org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegrator,0.000130579
org.apache.commons.math3.random.Well1024a,5.223159489175E-05
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator,0.000391737
org.apache.commons.math3.distribution.RealDistribution,0.0002872738
org.apache.commons.math3.optim.nonlinear.vector.JacobianMultivariateVectorOptimizer,0.000261158
org.apache.commons.math3.random.RandomData,0.0001828106
org.apache.commons.math3.fitting.leastsquares.DenseWeightedEvaluation,0.000130579
org.apache.commons.math3.exception.util.ExceptionContextProvider,0
org.apache.commons.math3.ode.nonstiff.RungeKuttaStepInterpolator,0.0002350422
org.apache.commons.math3.linear.DefaultFieldMatrixPreservingVisitor,0
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,0.0011490951
org.apache.commons.math3.genetics.TournamentSelection,0.0003133896
org.apache.commons.math3.genetics.PermutationChromosome,0
org.apache.commons.math3.geometry.partitioning.Hyperplane,2.6115797445875E-05
org.apache.commons.math3.stat.clustering.EuclideanDoublePoint,0.0005745475
org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex,0.0001828106
org.apache.commons.math3.fitting.CurveFitter,0.0008879371
org.apache.commons.math3.analysis.UnivariateFunction,0
org.apache.commons.math3.fraction.BigFractionField,5.223159489175E-05
org.apache.commons.math3.complex.ComplexUtils,2.6115797445875E-05
org.apache.commons.math3.genetics.InvalidRepresentationException,0
org.apache.commons.math3.random.RandomVectorGenerator,0
org.apache.commons.math3.ml.clustering.DoublePoint,2.6115797445875E-05
org.apache.commons.math3.analysis.function.Ulp,0
org.apache.commons.math3.ml.neuralnet.sofm.util.QuasiSigmoidDecayFunction,2.6115797445875E-05
org.apache.commons.math3.fitting.leastsquares.LeastSquaresBuilder,0.002193727
org.apache.commons.math3.linear.RRQRDecomposition,0.0049358857
org.apache.commons.math3.geometry.partitioning.BSPTree,0.0077041602
org.apache.commons.math3.linear.MatrixUtils,0.0112297929
org.apache.commons.math3.analysis.function.Asin,0
org.apache.commons.math3.analysis.function.Gaussian,0.0004178528
